691,USSBN
692,EGDAM
693,JOAQB
694,ZAGRJ
695,BZBZE
696,IRBUZ
697,ITVLG
698,KEMBA
699,USDFW
700,INJAI
701,PABLB
702,USPHX
703,PEMRI
704,NOHER
705,PEPAI
706,TTPTS
707,COMDE
708,FRBEA
709,NZWLG
710,BRBA007
711,TNBIZ
712,GEBUS
713,NOMJF
714,TRDRC
715,DKFRC
716,USSQP
717,USUYU
718,BRFNO
719,CNLKU
720,CRGMI
721,USPFN
722,ANKRA
723,CAPPC
724,CNLIH
725,TTPTP
726,USLPV
727,BRRS006
728,BRRS005
729,BRRS015
730,CNGAY
731,FITOR
732,JPIWK
733,ITAOI
734,JPMUR
735,ESPOR
736,CNRZH
737,USBGU
738,USWCS
739,AUMEB
740,ZARCB
741,USPIE
742,USCLT
743,USHSO
744,CAKIN
745,SRPBM
746,USMEQ
747,USOWD
748,CNBHY
749,PGBNA
750,BEGVR
751,INHYD
752,SEGVX
753,CNSAN
754,EGCAI
755,CAFFS
756,NLWIS
757,USPDB
758,BRES007
759,USCST
760,USNBJ
761,USUAY
762,TRSSX
763,USFDY
764,NLZAA
765,FRMSC
766,GBTEE
767,SETLL
768,USDKK
